message_type,flight_id,hex_id,yyyymmdd,hhmmss,latitude,longitude,altitude,ground_speed,unknown1,unknown2
4,428     ,A849AB,20130713,234757,29.53632,-81.16748,23950,484,0,832,,
4,AAL1068 ,ACCE3F,20130713,234757,27.99129,-82.10268,35975,428,153,0,,
4,SCX342  ,AB1628,20130713,234758,29.66281,-81.75234,29300,485,348,1152,2645,
3,428     ,A849AB,20130713,234758,29.54114,-81.16757,23975,484,0,832,,
4,SCX342  ,AB1628,20130713,234759,29.66281,-81.75234,29300,485,348,1152,2645,
3,428     ,A849AB,20130713,234800,29.54539,-81.16763,24025,484,0,832,,
3,AAL1068 ,ACCE3F,20130713,234800,27.98383,-82.09856,35975,428,153,0,,
3,428     ,A849AB,20130713,234801,29.54768,-81.16764,24025,484,0,832,,
3,AAL1068 ,ACCE3F,20130713,234801,27.98222,-82.09765,36000,428,153,0,,
1,SCX342  ,AB1628,20130713,234802,29.66281,-81.75234,29300,485,348,1152,2645,
4,AAL1068 ,ACCE3F,20130713,234802,27.98222,-82.09765,36000,428,153,0,,
4,428     ,A849AB,20130713,234803,29.54768,-81.16764,24025,485,0,1152,,
4,428     ,A849AB,20130713,234804,29.54768,-81.16764,24025,485,0,1088,,
4,428     ,A849AB,20130713,234806,29.54768,-81.16764,24025,486,0,896,,
3,AAL1068 ,ACCE3F,20130713,234807,27.97114,-82.09157,36000,428,153,0,,
1,CFG189  ,3C4AA3,20130713,234808,,,,
3,CFG189  ,3C4AA3,20130713,234808,27.98122,-81.24807,33000,,,
3,AAL1068 ,ACCE3F,20130713,234808,27.96938,-82.09054,36000,428,153,0,,
4,CFG189  ,3C4AA3,20130713,234809,27.98122,-81.24807,33000,493,353,0,,
3,SCX342  ,AB1628,20130713,234810,29.69577,-81.76063,29600,485,348,1152,2645,
4,CFG189  ,3C4AA3,20130713,234810,27.98122,-81.24807,33000,493,353,-64,,
3,CFG189  ,3C4AA3,20130713,234810,27.98618,-81.24885,33000,493,353,-64,,
3,CFG189  ,3C4AA3,20130713,234811,27.98845,-81.24923,33000,493,353,-64,,
4,CFG189  ,3C4AA3,20130713,234812,27.98845,-81.24923,33000,493,353,-64,,
3,CFG189  ,3C4AA3,20130713,234812,27.99074,-81.24955,33000,493,353,-64,,
3,AAL1068 ,ACCE3F,20130713,234812,27.96225,-82.08661,36000,428,153,0,,
4,CFG189  ,3C4AA3,20130713,234813,27.99074,-81.24955,33000,493,353,0,,
4,AAL1068 ,ACCE3F,20130713,234813,27.96225,-82.08661,36000,428,153,0,,
3,428     ,A849AB,20130713,234813,29.57682,-81.16796,24225,486,0,896,,
4,CFG189  ,3C4AA3,20130713,234814,27.99074,-81.24955,33000,493,353,0,,
1,428     ,A849AB,20130713,234814,29.57682,-81.16796,24225,486,0,896,,
4,AAL1068 ,ACCE3F,20130713,234814,27.96225,-82.08661,36000,428,153,0,,
3,CFG189  ,3C4AA3,20130713,234816,27.99934,-81.25092,33000,493,353,0,,
4,AAL1068 ,ACCE3F,20130713,234816,27.96225,-82.08661,36000,428,153,0,,
4,SCX342  ,AB1628,20130713,234817,29.69577,-81.76063,29600,487,348,1152,2645,
3,CFG189  ,3C4AA3,20130713,234817,28.00204,-81.25134,33000,493,353,0,,
4,CFG189  ,3C4AA3,20130713,234817,28.00204,-81.25134,33000,493,353,-64,,
3,AAL1068 ,ACCE3F,20130713,234817,27.95316,-82.08160,36000,428,153,0,,
1,CFG189  ,3C4AA3,20130713,234818,28.00204,-81.25134,33000,493,353,-64,,
4,CFG189  ,3C4AA3,20130713,234818,28.00204,-81.25134,33000,493,353,-64,,
3,AAL1068 ,ACCE3F,20130713,234819,27.95085,-82.08031,36000,428,153,0,,
4,AAL1068 ,ACCE3F,20130713,234819,27.95085,-82.08031,36000,427,153,0,,
3,CFG189  ,3C4AA3,20130713,234819,28.00658,-81.25203,33000,493,353,-64,,
4,CFG189  ,3C4AA3,20130713,234820,28.00658,-81.25203,33000,493,353,-64,,
3,AAL1068 ,ACCE3F,20130713,234820,27.94853,-82.07907,36000,427,153,0,,
4,AAL1068 ,ACCE3F,20130713,234820,27.94853,-82.07907,36000,427,153,0,,
3,CFG189  ,3C4AA3,20130713,234821,28.01111,-81.25272,33000,493,353,-64,,
4,CFG189  ,3C4AA3,20130713,234821,28.01111,-81.25272,33000,493,353,-64,,
4,AAL1068 ,ACCE3F,20130713,234821,27.94853,-82.07907,36000,427,153,0,,
3,AAL1068 ,ACCE3F,20130713,234822,27.94464,-82.07690,36000,427,153,0,,
3,AAL1068 ,ACCE3F,20130713,234823,27.94286,-82.07590,36000,427,153,0,,
4,CFG189  ,3C4AA3,20130713,234824,28.01111,-81.25272,33000,493,353,-64,,
3,AAL1068 ,ACCE3F,20130713,234824,27.94126,-82.07503,36000,427,153,0,,
4,AAL1068 ,ACCE3F,20130713,234824,27.94126,-82.07503,36000,427,153,0,,
3,AAL1068 ,ACCE3F,20130713,234825,27.93965,-82.07410,36000,427,153,0,,
4,AAL1068 ,ACCE3F,20130713,234825,27.93965,-82.07410,36000,427,153,0,,
1,AAL1068 ,ACCE3F,20130713,234825,27.93965,-82.07410,36000,427,153,0,,
4,CFG189  ,3C4AA3,20130713,234826,28.01111,-81.25272,33000,493,353,0,,
1,CFG189  ,3C4AA3,20130713,234828,28.01111,-81.25272,33000,493,353,0,,
3,CFG189  ,3C4AA3,20130713,234828,28.02608,-81.25504,33000,493,353,0,,
3,AAL1068 ,ACCE3F,20130713,234828,27.93393,-82.07098,36000,427,153,0,,
4,AAL1068 ,ACCE3F,20130713,234828,27.93393,-82.07098,36000,427,153,0,,
4,CFG189  ,3C4AA3,20130713,234831,28.02608,-81.25504,33000,492,353,0,,
4,AAL1068 ,ACCE3F,20130713,234831,27.93393,-82.07098,36000,427,153,0,,
